数据由预测者网(www.yucezhe.com)整理，任何问题请联系官方微信:yucezhekefu，或者官方QQ:730809289
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh600002,sh600002,2000-09-11,5.55,5.58,5.47,5.51,5.54,1447689,7963155.0
sh600002,sh600002,2000-09-12,5.54,5.69,5.51,5.68,5.51,2632024,14790114.0
sh600002,sh600002,2000-09-13,5.69,6.16,5.62,6.01,5.68,12712397,76183744.0
sh600002,sh600002,2000-09-14,6.02,6.04,5.76,5.81,6.01,4396444,25818911.0
sh600002,sh600002,2000-09-15,5.79,5.8,5.65,5.72,5.81,2138498,12196776.0
sh600002,sh600002,2000-09-18,5.72,5.89,5.68,5.68,5.72,1770060,10201817.0
sh600002,sh600002,2000-09-19,5.68,5.75,5.51,5.58,5.68,2360169,13203850.0
sh600002,sh600002,2000-09-22,5.55,5.59,5.46,5.49,5.58,1060849,5846897.0
sh600002,sh600002,2000-09-25,5.48,5.54,5.43,5.43,5.49,1029161,5624445.0
sh600002,sh600002,2000-09-26,5.43,5.5,5.43,5.49,5.43,809690,4426435.0
sh600002,sh600002,2000-09-27,5.5,5.58,5.47,5.58,5.49,1147959,6336440.0
sh600002,sh600002,2000-09-28,5.58,5.62,5.49,5.49,5.58,886141,4894725.0
sh600002,sh600002,2000-09-29,5.48,5.54,5.47,5.51,5.49,1005206,5535848.0
sh600002,sh600002,2000-10-09,5.5,5.55,5.42,5.54,5.51,1009722,5521208.0
sh600002,sh600002,2000-10-10,5.56,5.66,5.56,5.66,5.54,1417177,7962181.0
sh600002,sh600002,2000-10-11,5.65,5.72,5.6,5.69,5.66,1971563,11189021.0
sh600002,sh600002,2000-10-12,5.68,5.71,5.54,5.71,5.69,1882958,10631746.0
sh600002,sh600002,2000-10-13,5.7,5.78,5.63,5.72,5.71,1497255,8536955.0
sh600002,sh600002,2000-10-16,5.72,5.73,5.61,5.72,5.72,1513534,8583717.0
sh600002,sh600002,2000-10-17,5.7,5.79,5.64,5.75,5.72,1894229,10886195.0
sh600002,sh600002,2000-10-18,5.75,5.81,5.73,5.75,5.75,1571136,9059844.0
sh600002,sh600002,2000-10-19,5.66,5.74,5.6,5.67,5.66,1157992,6536348.0
sh600002,sh600002,2000-10-20,5.67,5.69,5.56,5.67,5.67,1411045,7952824.0
sh600002,sh600002,2000-10-23,5.67,5.75,5.62,5.73,5.67,2291734,13075271.0
sh600002,sh600002,2000-10-24,5.75,5.77,5.65,5.69,5.73,1048840,5976381.0
sh600002,sh600002,2000-10-25,5.68,5.77,5.65,5.72,5.69,2377032,13579231.0
sh600002,sh600002,2000-10-26,5.75,5.76,5.6,5.62,5.72,1481115,8386236.0
sh600002,sh600002,2000-10-27,5.62,5.7,5.6,5.63,5.62,1320385,7441294.0
sh600002,sh600002,2000-10-30,5.63,5.77,5.56,5.7,5.63,2097407,11845311.0
sh600002,sh600002,2000-10-31,5.71,5.85,5.65,5.7,5.7,2523530,14582175.0
sh600002,sh600002,2000-11-01,5.7,5.91,5.64,5.9,5.7,2855075,16489104.0
sh600002,sh600002,2000-11-02,5.95,6.15,5.88,5.93,5.9,14167392,85351941.0
sh600002,sh600002,2000-11-03,5.9,5.98,5.82,5.9,5.93,2590730,15219674.0
sh600002,sh600002,2000-11-06,5.9,6.05,5.9,5.95,5.9,2577193,15422924.0
sh600002,sh600002,2000-11-07,5.96,6.0,5.85,5.88,5.95,1531541,9032541.0
sh600002,sh600002,2000-11-08,5.91,5.93,5.83,5.87,5.88,1402832,8235239.0
sh600002,sh600002,2000-11-09,5.9,5.96,5.84,5.93,5.87,2505370,14763487.0
sh600002,sh600002,2000-11-10,5.93,6.04,5.86,6.0,5.93,3762817,22457661.0
sh600002,sh600002,2000-11-13,6.0,6.05,5.92,6.0,6.0,3422317,20502923.0
sh600002,sh600002,2000-11-14,6.01,6.02,5.91,5.97,6.0,2918396,17443277.0
sh600002,sh600002,2000-11-15,5.99,6.14,5.98,6.08,5.97,6498665,39420975.0
sh600002,sh600002,2000-11-16,6.1,6.14,6.01,6.09,6.08,3269876,19833790.0
sh600002,sh600002,2000-11-17,6.09,6.13,6.05,6.05,6.09,3831966,23318907.0
sh600002,sh600002,2000-11-20,6.06,6.06,5.91,5.99,6.05,2503187,14950516.0
sh600002,sh600002,2000-11-21,6.01,6.07,5.97,5.99,5.99,2927322,17586213.0
sh600002,sh600002,2000-11-22,6.0,6.26,5.95,6.23,5.99,10961039,67462810.0
sh600002,sh600002,2000-11-23,6.3,6.59,6.3,6.48,6.23,33954649,219919181.0
sh600002,sh600002,2000-11-24,6.49,6.52,6.1,6.18,6.48,11571604,73300902.0
sh600002,sh600002,2000-11-27,6.16,6.24,6.11,6.21,6.18,5091510,31455647.0
sh600002,sh600002,2000-11-28,6.24,6.32,6.24,6.3,6.21,3096340,19442551.0
sh600002,sh600002,2000-11-29,6.3,6.31,6.16,6.2,6.3,2949178,18294142.0
sh600002,sh600002,2000-11-30,6.2,6.27,6.18,6.26,6.2,2011550,12494124.0
sh600002,sh600002,2000-12-01,6.26,6.28,6.2,6.23,6.26,1652273,10280249.0
sh600002,sh600002,2000-12-04,6.23,6.25,6.16,6.2,6.23,2209235,13674053.0
sh600002,sh600002,2000-12-05,6.2,6.25,6.17,6.18,6.2,1992950,12352058.0
sh600002,sh600002,2000-12-06,6.19,6.2,6.08,6.09,6.18,2752795,16838049.0
sh600002,sh600002,2000-12-07,6.08,6.11,6.01,6.06,6.09,2514973,15215305.0
sh600002,sh600002,2000-12-08,6.06,6.13,6.01,6.08,6.06,1761796,10710872.0
sh600002,sh600002,2000-12-11,6.03,6.05,5.95,5.99,6.08,2261037,13551161.0
sh600002,sh600002,2000-12-12,5.99,6.05,5.95,5.97,5.99,1952910,11680714.0
sh600002,sh600002,2000-12-13,5.97,6.03,5.9,5.99,5.97,1598229,9510106.0
sh600002,sh600002,2000-12-14,5.99,6.08,5.95,5.99,5.99,1292154,7749499.0
sh600002,sh600002,2000-12-15,5.98,6.0,5.88,5.89,5.99,1134600,6730116.0
sh600002,sh600002,2000-12-18,5.86,6.01,5.85,5.99,5.89,1477866,8745404.0
sh600002,sh600002,2000-12-19,5.99,6.04,5.94,6.0,5.99,1354621,8129239.0
sh600002,sh600002,2000-12-20,6.02,6.02,5.98,6.02,6.0,1531340,9186606.0
sh600002,sh600002,2000-12-21,6.02,6.07,5.93,6.02,6.02,1904627,11440841.0
sh600002,sh600002,2000-12-22,5.96,6.05,5.91,5.97,6.02,1241805,7401410.0
sh600002,sh600002,2000-12-25,5.96,6.1,5.86,5.96,5.97,1280415,7641631.0
sh600002,sh600002,2000-12-26,5.95,6.1,5.93,5.99,5.96,1163410,7001288.0
sh600002,sh600002,2000-12-27,6.0,6.1,5.95,6.02,5.99,1553806,9332888.0
sh600002,sh600002,2000-12-28,6.03,6.13,5.98,6.09,6.02,2142208,12999913.0
sh600002,sh600002,2000-12-29,6.1,6.16,6.08,6.1,6.09,1409600,8622800.0
sh600002,sh600002,2001-01-02,6.1,6.22,6.1,6.18,6.1,1913171,11786109.0
sh600002,sh600002,2001-01-03,6.2,6.29,6.16,6.22,6.18,2946430,18337583.0
sh600002,sh600002,2001-01-04,6.23,6.26,6.15,6.23,6.22,2686960,16688563.0
sh600002,sh600002,2001-01-05,6.23,6.29,6.19,6.25,6.23,2411338,15059564.0
sh600002,sh600002,2001-01-08,6.28,6.43,6.27,6.36,6.25,7123522,45307163.0
sh600002,sh600002,2001-01-09,6.38,6.46,6.3,6.39,6.36,5483411,35101598.0
sh600002,sh600002,2001-01-10,6.4,6.43,6.37,6.39,6.39,4073323,26054262.0
sh600002,sh600002,2001-01-11,6.39,6.5,6.39,6.45,6.39,6410798,41374918.0
sh600002,sh600002,2001-01-12,6.46,6.57,6.46,6.5,6.45,9648396,62955447.0
sh600002,sh600002,2001-01-15,6.52,6.55,6.17,6.18,6.5,6871515,43500017.0
sh600002,sh600002,2001-01-16,6.18,6.44,6.14,6.42,6.18,6339543,40056671.0
sh600002,sh600002,2001-01-17,6.44,6.48,6.38,6.4,6.42,4675742,30062122.0
sh600002,sh600002,2001-01-18,6.42,6.48,6.38,6.39,6.4,3004007,19274304.0
sh600002,sh600002,2001-01-19,6.39,6.45,6.39,6.4,6.39,3649946,23448178.0
sh600002,sh600002,2001-02-05,6.42,6.47,6.3,6.32,6.4,2869000,18361085.0
sh600002,sh600002,2001-02-06,6.3,6.31,6.1,6.25,6.32,3079930,19149398.0
sh600002,sh600002,2001-02-07,6.28,6.43,6.24,6.35,6.25,3094982,19714809.0
sh600002,sh600002,2001-02-08,6.37,6.44,6.16,6.22,6.35,2843803,17833157.0
sh600002,sh600002,2001-02-09,6.25,6.35,6.2,6.25,6.22,1474120,9233200.0
sh600002,sh600002,2001-02-12,6.26,6.31,6.18,6.3,6.25,1417992,8862085.0
sh600002,sh600002,2001-02-13,6.31,6.35,6.21,6.23,6.3,1388300,8700032.0
sh600002,sh600002,2001-02-14,6.23,6.27,6.18,6.21,6.23,1477887,9178924.0
sh600002,sh600002,2001-02-15,6.23,6.26,6.15,6.15,6.21,1476700,9131820.0
sh600002,sh600002,2001-02-16,6.13,6.13,6.0,6.1,6.15,2686639,16259562.0
sh600002,sh600002,2001-02-19,6.1,6.17,6.05,6.16,6.1,940160,5744571.0
sh600002,sh600002,2001-02-20,6.16,6.21,6.09,6.11,6.16,1110740,6817087.0
sh600002,sh600002,2001-02-21,6.11,6.12,6.0,6.04,6.11,1715254,10354226.0
sh600002,sh600002,2001-02-22,6.0,6.06,5.98,6.01,6.04,1047500,6309683.0
sh600002,sh600002,2001-02-23,6.01,6.18,6.0,6.14,6.01,1223227,7427756.0
sh600002,sh600002,2001-02-26,6.14,6.19,6.1,6.17,6.14,1097452,6755986.0
sh600002,sh600002,2001-02-27,6.18,6.18,6.1,6.13,6.17,1034349,6345675.0
sh600002,sh600002,2001-02-28,6.15,6.17,6.09,6.11,6.13,900640,5505045.0
sh600002,sh600002,2001-03-01,6.11,6.17,6.08,6.16,6.11,1273484,7786900.0
sh600002,sh600002,2001-03-02,6.19,6.21,6.16,6.19,6.16,1358508,8411443.0
sh600002,sh600002,2001-03-05,6.2,6.22,6.17,6.21,6.19,1241161,7687321.0
sh600002,sh600002,2001-03-06,6.21,6.22,6.17,6.22,6.21,1180269,7316060.0
sh600002,sh600002,2001-03-07,6.22,6.23,6.18,6.2,6.22,1387914,8611584.0
sh600002,sh600002,2001-03-08,6.21,6.21,6.15,6.16,6.2,1140724,7032369.0
sh600002,sh600002,2001-03-09,6.16,6.17,6.1,6.12,6.16,1749639,10707721.0
sh600002,sh600002,2001-03-12,6.15,6.2,6.08,6.18,6.12,1789120,10981181.0
sh600002,sh600002,2001-03-13,6.18,6.19,6.11,6.12,6.18,800339,4914398.0
sh600002,sh600002,2001-03-14,6.11,6.16,6.08,6.13,6.12,1381706,8445429.0
sh600002,sh600002,2001-03-15,6.13,6.18,6.12,6.12,6.13,993960,6102102.0
sh600002,sh600002,2001-03-16,6.13,6.24,6.12,6.19,6.12,1754064,10839722.0
sh600002,sh600002,2001-03-19,6.19,6.28,6.19,6.28,6.19,2206180,13794035.0
sh600002,sh600002,2001-03-20,6.3,6.3,6.23,6.26,6.28,1657642,10384511.0
sh600002,sh600002,2001-03-21,6.28,6.31,6.23,6.3,6.26,3126154,19660244.0
sh600002,sh600002,2001-03-22,6.3,6.43,6.3,6.33,6.3,4152923,26372819.0
sh600002,sh600002,2001-03-23,6.35,6.43,6.28,6.3,6.33,4742692,30169173.0
sh600002,sh600002,2001-03-26,6.29,6.47,6.26,6.44,6.3,5176946,33171181.0
sh600002,sh600002,2001-03-27,6.46,6.47,6.39,6.43,6.44,3478242,22366282.0
sh600002,sh600002,2001-03-28,6.45,6.46,6.36,6.4,6.43,2091999,13380947.0
sh600002,sh600002,2001-03-29,6.4,6.42,6.33,6.35,6.4,1999250,12734799.0
sh600002,sh600002,2001-03-30,6.35,6.4,6.34,6.36,6.35,1768879,11246910.0
sh600002,sh600002,2001-04-02,6.36,6.43,6.35,6.39,6.36,3115429,19928811.0
sh600002,sh600002,2001-04-03,6.4,6.47,6.38,6.42,6.39,3144068,20189235.0
sh600002,sh600002,2001-04-04,6.42,6.46,6.3,6.31,6.42,2927115,18703702.0
sh600002,sh600002,2001-04-05,6.31,6.35,6.28,6.35,6.31,1639173,10353048.0
sh600002,sh600002,2001-04-06,6.37,6.4,6.28,6.28,6.35,1756870,11094694.0
sh600002,sh600002,2001-04-09,6.28,6.42,6.28,6.41,6.28,2651841,16938564.0
sh600002,sh600002,2001-04-10,6.41,6.45,6.37,6.43,6.41,3025437,19442051.0
sh600002,sh600002,2001-04-11,6.44,6.48,6.41,6.47,6.43,4166947,26914948.0
sh600002,sh600002,2001-04-12,6.47,6.5,6.43,6.47,6.47,3661453,23690081.0
sh600002,sh600002,2001-04-13,6.47,6.51,6.46,6.49,6.47,4284947,27819708.0
sh600002,sh600002,2001-04-16,6.51,6.51,6.42,6.48,6.49,3867010,25039107.0
sh600002,sh600002,2001-04-17,6.48,6.55,6.45,6.47,6.48,4304045,27965039.0
sh600002,sh600002,2001-04-18,6.48,6.62,6.42,6.56,6.47,7715050,50498632.0
sh600002,sh600002,2001-04-19,6.56,6.58,6.48,6.5,6.56,3154395,20539051.0
sh600002,sh600002,2001-04-20,6.48,6.53,6.37,6.39,6.5,5776854,37351635.0
sh600002,sh600002,2001-04-23,6.36,6.38,6.3,6.31,6.39,2322278,14689369.0
sh600002,sh600002,2001-04-24,6.3,6.35,6.25,6.31,6.31,3490250,21967824.0
sh600002,sh600002,2001-04-25,6.3,6.35,6.21,6.22,6.31,2321794,14541037.0
sh600002,sh600002,2001-04-26,6.2,6.24,6.18,6.2,6.22,2017200,12514342.0
sh600002,sh600002,2001-04-27,6.19,6.24,6.18,6.24,6.2,1601618,9958512.0
sh600002,sh600002,2001-04-30,6.25,6.25,6.2,6.25,6.24,1004198,6256266.0
sh600002,sh600002,2001-05-08,6.25,6.28,6.23,6.25,6.25,753450,4710428.0
sh600002,sh600002,2001-05-09,6.25,6.27,6.2,6.22,6.25,911550,5667343.0
sh600002,sh600002,2001-05-10,6.22,6.23,6.18,6.19,6.22,1435312,8894435.0
sh600002,sh600002,2001-05-11,6.2,6.23,6.18,6.2,6.19,1441482,8923722.0
sh600002,sh600002,2001-05-14,6.2,6.29,6.19,6.27,6.2,1342628,8363207.0
sh600002,sh600002,2001-05-15,6.3,6.32,6.21,6.25,6.27,1198200,7493348.0
sh600002,sh600002,2001-05-16,6.25,6.29,6.21,6.28,6.25,1421267,8878768.0
sh600002,sh600002,2001-05-17,6.28,6.29,6.21,6.22,6.28,1311494,8166524.0
sh600002,sh600002,2001-05-18,6.22,6.26,6.2,6.25,6.22,2281652,14181955.0
sh600002,sh600002,2001-05-21,6.25,6.25,6.2,6.22,6.25,1761561,10957884.0
sh600002,sh600002,2001-05-22,6.22,6.26,6.21,6.22,6.22,734300,4571643.0
sh600002,sh600002,2001-05-23,6.22,6.23,6.05,6.09,6.22,4885178,29970053.0
sh600002,sh600002,2001-05-24,6.09,6.13,6.08,6.1,6.09,1726012,10526791.0
sh600002,sh600002,2001-05-25,6.1,6.12,6.04,6.06,6.1,2424253,14697285.0
sh600002,sh600002,2001-05-28,6.06,6.06,5.99,6.0,6.06,3202925,19241387.0
sh600002,sh600002,2001-05-29,6.0,6.15,5.99,6.04,6.0,986335,5958227.0
sh600002,sh600002,2001-05-30,6.05,6.09,6.03,6.08,6.04,1037726,6286933.0
sh600002,sh600002,2001-05-31,6.07,6.12,6.0,6.03,6.08,1447398,8757388.0
sh600002,sh600002,2001-06-01,6.05,6.15,6.01,6.09,6.03,1273606,7744573.0
sh600002,sh600002,2001-06-04,6.09,6.15,6.09,6.14,6.09,1359643,8310857.0
sh600002,sh600002,2001-06-05,6.14,6.2,6.13,6.15,6.14,1422215,8760172.0
sh600002,sh600002,2001-06-06,6.16,6.19,6.12,6.15,6.15,837516,5150068.0
sh600002,sh600002,2001-06-07,6.15,6.18,6.08,6.09,6.15,1155300,7061858.0
sh600002,sh600002,2001-06-08,6.09,6.1,6.04,6.06,6.09,972110,5890822.0
sh600002,sh600002,2001-06-11,6.06,6.13,6.06,6.12,6.06,1223197,7462242.0
sh600002,sh600002,2001-06-12,6.12,6.14,6.05,6.13,6.12,847650,5175797.0
sh600002,sh600002,2001-06-13,6.14,6.14,6.1,6.13,6.13,1312351,8018888.0
sh600002,sh600002,2001-06-14,6.13,6.2,6.1,6.11,6.13,1722700,10605993.0
sh600002,sh600002,2001-06-15,6.11,6.14,6.0,6.14,6.11,1443769,8782944.0
sh600002,sh600002,2001-06-18,6.15,6.21,6.08,6.08,6.14,1615130,9926139.0
sh600002,sh600002,2001-06-19,6.08,6.15,6.05,6.13,6.08,966129,5880687.0
sh600002,sh600002,2001-06-20,6.1,6.13,6.06,6.08,6.13,1001599,6096975.0
sh600002,sh600002,2001-06-21,6.08,6.22,6.08,6.19,6.08,2230045,13768670.0
sh600002,sh600002,2001-06-22,6.22,6.55,6.17,6.45,6.19,12571005,80435069.0
sh600002,sh600002,2001-06-25,6.5,6.64,6.38,6.52,6.45,28626726,186804287.0
sh600002,sh600002,2001-06-26,6.54,6.55,6.42,6.43,6.52,8312579,53849132.0
sh600002,sh600002,2001-06-27,6.42,6.47,6.32,6.32,6.43,4968694,31645334.0
sh600002,sh600002,2001-06-28,6.34,6.47,6.28,6.34,6.32,5785380,36917675.0
sh600002,sh600002,2001-06-29,6.34,6.4,6.32,6.33,6.34,1973400,12565480.0
sh600002,sh600002,2001-07-02,6.35,6.42,6.33,6.37,6.33,2152775,13716355.0
sh600002,sh600002,2001-07-03,6.4,6.5,6.39,6.43,6.37,4174450,26904168.0
sh600002,sh600002,2001-07-04,6.47,6.48,6.31,6.33,6.43,2542238,16228776.0
sh600002,sh600002,2001-07-05,6.35,6.36,6.21,6.23,6.33,2386700,14943527.0
sh600002,sh600002,2001-07-06,6.2,6.27,6.19,6.21,6.23,1319578,8203604.0
sh600002,sh600002,2001-07-09,6.21,6.27,6.2,6.23,6.21,874581,5446855.0
sh600002,sh600002,2001-07-10,6.23,6.34,6.23,6.3,6.23,985519,6178840.0
sh600002,sh600002,2001-07-11,6.3,6.35,6.23,6.27,6.3,1162656,7313511.0
sh600002,sh600002,2001-07-12,6.27,6.36,6.2,6.32,6.27,1908221,11996114.0
sh600002,sh600002,2001-07-13,6.3,6.35,6.22,6.25,6.32,907550,5689438.0
sh600002,sh600002,2001-07-16,6.28,6.29,6.17,6.19,6.25,1712915,10619665.0
sh600002,sh600002,2001-07-17,6.2,6.21,6.09,6.18,6.19,1217500,7480782.0
sh600002,sh600002,2001-07-18,6.15,6.18,6.1,6.13,6.09,891235,5460815.0
sh600002,sh600002,2001-07-19,6.13,6.22,6.1,6.19,6.13,1017311,6259904.0
sh600002,sh600002,2001-07-20,6.19,6.4,6.18,6.3,6.19,2497461,15660760.0
sh600002,sh600002,2001-07-23,6.38,6.38,6.26,6.29,6.3,2218470,13979875.0
sh600002,sh600002,2001-07-24,6.28,6.45,6.2,6.45,6.29,3466356,21792373.0
sh600002,sh600002,2001-07-25,6.39,6.39,6.26,6.3,6.45,6092882,38408805.0
sh600002,sh600002,2001-07-26,6.28,6.34,6.26,6.27,6.3,1370048,8603176.0
sh600002,sh600002,2001-07-27,6.27,6.29,6.1,6.11,6.27,1665400,10274214.0
sh600002,sh600002,2001-07-30,6.1,6.18,5.86,5.88,6.11,4337600,26098745.0
sh600002,sh600002,2001-07-31,5.86,5.96,5.55,5.64,5.88,2921644,16832598.0
sh600002,sh600002,2001-08-01,5.64,6.04,5.64,6.0,5.64,4896204,28968423.0
sh600002,sh600002,2001-08-02,6.0,6.03,5.75,5.98,6.0,3630476,21488229.0
sh600002,sh600002,2001-08-03,5.98,6.0,5.88,5.91,5.98,1343126,7956033.0
sh600002,sh600002,2001-08-06,5.99,6.02,5.61,5.79,5.91,6200925,35924646.0
sh600002,sh600002,2001-08-07,5.79,5.89,5.61,5.85,5.79,2554620,14789654.0
sh600002,sh600002,2001-08-08,5.8,5.85,5.62,5.68,5.85,1722966,9793226.0
sh600002,sh600002,2001-08-09,5.65,5.75,5.64,5.71,5.68,1023586,5817606.0
sh600002,sh600002,2001-08-10,5.71,5.83,5.7,5.74,5.71,946741,5448660.0
sh600002,sh600002,2001-08-13,5.76,5.8,5.68,5.73,5.74,789321,4520467.0
sh600002,sh600002,2001-08-14,5.74,5.78,5.61,5.66,5.73,1054351,5994278.0
sh600002,sh600002,2001-08-15,5.66,5.7,5.64,5.65,5.66,798509,4518278.0
sh600002,sh600002,2001-08-16,5.68,5.68,5.53,5.56,5.65,2461143,13705857.0
sh600002,sh600002,2001-08-17,5.57,5.75,5.53,5.59,5.56,1636561,9192687.0
sh600002,sh600002,2001-08-20,5.56,5.57,5.5,5.52,5.59,1096240,6063646.0
sh600002,sh600002,2001-08-21,5.52,5.58,5.51,5.52,5.52,727060,4028246.0
sh600002,sh600002,2001-08-22,5.52,5.53,5.32,5.35,5.52,1621008,8744539.0
sh600002,sh600002,2001-08-23,5.33,5.33,5.25,5.32,5.35,1234310,6524125.0
sh600002,sh600002,2001-08-24,5.32,5.42,5.21,5.23,5.32,673800,3567569.0
sh600002,sh600002,2001-08-27,5.21,5.21,4.88,4.91,5.23,2029101,10205810.0
sh600002,sh600002,2001-08-28,4.88,5.02,4.81,5.01,4.91,1111260,5448864.0
sh600002,sh600002,2001-08-29,5.05,5.06,4.97,5.0,5.01,575500,2879116.0
sh600002,sh600002,2001-08-30,4.97,4.99,4.92,4.93,5.0,519500,2567252.0
sh600002,sh600002,2001-08-31,4.92,4.96,4.91,4.91,4.93,454300,2237868.0
sh600002,sh600002,2001-09-03,4.87,4.9,4.82,4.82,4.91,503930,2448061.0
sh600002,sh600002,2001-09-04,4.83,4.96,4.83,4.95,4.82,675240,3305719.0
sh600002,sh600002,2001-09-05,4.98,5.07,4.95,5.01,4.95,1015981,5100495.0
sh600002,sh600002,2001-09-06,5.02,5.03,4.94,4.95,5.01,492000,2446392.0
sh600002,sh600002,2001-09-07,4.95,5.0,4.85,4.85,4.95,952790,4648718.0
sh600002,sh600002,2001-09-10,4.8,5.0,4.72,4.98,4.85,636795,3132788.0
sh600002,sh600002,2001-09-11,5.0,5.05,4.93,5.02,4.98,784171,3917129.0
sh600002,sh600002,2001-09-12,5.03,5.5,5.0,5.23,5.02,8768680,45911747.0
sh600002,sh600002,2001-09-13,5.19,5.19,5.0,5.0,5.23,2011277,10192720.0
sh600002,sh600002,2001-09-14,4.99,5.12,4.88,5.0,5.0,1724276,8568786.0
sh600002,sh600002,2001-09-17,5.0,5.01,4.84,4.89,5.0,1011836,4962503.0
sh600002,sh600002,2001-09-18,4.88,5.0,4.88,4.95,4.89,603961,2982786.0
sh600002,sh600002,2001-09-19,4.95,5.03,4.91,5.01,4.95,544613,2712133.0
sh600002,sh600002,2001-09-20,5.02,5.06,4.97,5.0,5.01,589793,2962798.0
sh600002,sh600002,2001-09-21,4.99,5.06,4.96,5.0,5.0,395505,1976806.0
sh600002,sh600002,2001-09-24,4.96,4.99,4.92,4.93,5.0,325400,1614254.0
sh600002,sh600002,2001-09-25,4.95,5.0,4.9,4.91,4.93,258100,1272021.0
sh600002,sh600002,2001-09-26,4.92,4.92,4.83,4.84,4.91,540400,2625867.0
sh600002,sh600002,2001-09-27,4.84,4.86,4.81,4.83,4.84,620023,2998597.0
sh600002,sh600002,2001-09-28,4.83,4.98,4.83,4.9,4.83,341891,1667432.0
sh600002,sh600002,2001-10-08,4.96,4.98,4.81,4.82,4.9,370999,1799225.0
sh600002,sh600002,2001-10-09,4.8,4.88,4.8,4.84,4.82,228506,1106510.0
sh600002,sh600002,2001-10-10,4.83,4.91,4.73,4.87,4.84,992851,4758679.0
sh600002,sh600002,2001-10-11,4.83,4.84,4.65,4.84,4.87,2196136,10417731.0
sh600002,sh600002,2001-10-12,4.74,4.96,4.62,4.88,4.84,1251953,6030299.0
sh600002,sh600002,2001-10-15,4.91,4.93,4.8,4.82,4.88,433500,2101444.0
sh600002,sh600002,2001-10-16,4.82,4.84,4.7,4.71,4.82,338401,1602524.0
sh600002,sh600002,2001-10-17,4.85,4.88,4.66,4.66,4.71,533200,2519918.0
sh600002,sh600002,2001-10-18,4.68,4.73,4.59,4.6,4.66,590546,2733189.0
sh600002,sh600002,2001-10-19,4.59,4.6,4.4,4.42,4.6,1389701,6232687.0
sh600002,sh600002,2001-10-22,4.3,4.38,4.19,4.2,4.42,1045694,4487364.0
sh600002,sh600002,2001-10-23,4.6,4.62,4.4,4.62,4.2,4168542,19103773.0
sh600002,sh600002,2001-10-24,4.75,4.83,4.6,4.69,4.62,4240004,19936398.0
sh600002,sh600002,2001-10-25,4.65,4.65,4.51,4.53,4.69,1158891,5311227.0
sh600002,sh600002,2001-10-26,4.51,4.61,4.46,4.6,4.53,1027215,4631434.0
sh600002,sh600002,2001-10-29,4.6,4.69,4.52,4.68,4.6,1056742,4885736.0
sh600002,sh600002,2001-10-30,4.68,4.69,4.6,4.6,4.68,405400,1877655.0
sh600002,sh600002,2001-10-31,4.6,4.6,4.5,4.6,4.6,291582,1322988.0
sh600002,sh600002,2001-11-01,4.6,4.72,4.57,4.69,4.6,1258347,5862605.0
sh600002,sh600002,2001-11-02,4.7,4.73,4.65,4.66,4.69,709810,3320830.0
sh600002,sh600002,2001-11-05,4.63,4.63,4.55,4.57,4.66,501610,2298208.0
sh600002,sh600002,2001-11-06,4.57,4.65,4.53,4.57,4.57,465790,2134960.0
sh600002,sh600002,2001-11-07,4.59,4.59,4.35,4.38,4.57,1028580,4580239.0
sh600002,sh600002,2001-11-08,4.3,4.45,4.22,4.4,4.38,967348,4213302.0
sh600002,sh600002,2001-11-09,4.38,4.47,4.37,4.46,4.4,585372,2588019.0
sh600002,sh600002,2001-11-12,4.45,4.49,4.41,4.42,4.46,404406,1799435.0
sh600002,sh600002,2001-11-13,4.4,4.61,4.31,4.57,4.42,1380404,6263289.0
sh600002,sh600002,2001-11-14,4.53,4.58,4.49,4.52,4.57,441400,2001318.0
sh600002,sh600002,2001-11-15,4.53,4.56,4.46,4.49,4.52,241310,1083861.0
sh600002,sh600002,2001-11-16,4.78,4.85,4.5,4.52,4.49,1699053,7904401.0
sh600002,sh600002,2001-11-19,4.54,4.59,4.52,4.56,4.52,476400,2174868.0
sh600002,sh600002,2001-11-20,4.57,4.65,4.56,4.63,4.56,1078592,4987419.0
sh600002,sh600002,2001-11-21,4.64,4.67,4.59,4.65,4.63,1021983,4736840.0
sh600002,sh600002,2001-11-22,4.67,4.72,4.63,4.7,4.65,1014015,4748630.0
sh600002,sh600002,2001-11-23,4.68,4.75,4.66,4.7,4.7,1083928,5100757.0
sh600002,sh600002,2001-11-26,4.6,4.67,4.6,4.64,4.7,692050,3215601.0
sh600002,sh600002,2001-11-27,4.63,4.67,4.62,4.66,4.64,854540,3975043.0
sh600002,sh600002,2001-11-28,4.68,4.71,4.67,4.7,4.66,1084652,5092799.0
sh600002,sh600002,2001-11-29,4.7,4.73,4.66,4.7,4.7,916401,4308815.0
sh600002,sh600002,2001-11-30,4.71,4.75,4.69,4.74,4.7,1307113,6169938.0
sh600002,sh600002,2001-12-03,4.76,4.82,4.74,4.79,4.74,2063612,9877761.0
sh600002,sh600002,2001-12-04,4.81,4.81,4.73,4.79,4.79,904681,4313220.0
sh600002,sh600002,2001-12-05,4.77,4.83,4.7,4.73,4.79,1648748,7847358.0
sh600002,sh600002,2001-12-06,4.71,4.74,4.66,4.71,4.73,1160599,5456363.0
sh600002,sh600002,2001-12-07,4.71,4.74,4.7,4.72,4.71,856325,4033229.0
