date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,tradestatus,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2010-10-15,sh.000001,2863.7380,2971.1600,2858.2160,2971.1600,2879.6360,23656855800,272950778561.0000,0.017492,3.178316,1,,,,,0
2010-10-18,sh.000001,2985.4620,3026.0990,2944.7150,2955.2270,2971.1600,26331693800,301231086927.0000,0.019469,-0.536250,1,,,,,0
2010-10-19,sh.000001,2949.6300,3002.3710,2931.9100,3001.8530,2955.2270,17066782800,199628281855.0000,0.012608,1.577746,1,,,,,0
2010-10-20,sh.000001,2947.5110,3041.1510,2942.5050,3003.9510,3001.8530,20780442400,262064859271.0000,0.015351,0.069887,1,,,,,0
2010-10-21,sh.000001,3009.2250,3018.2440,2958.5460,2983.5330,3003.9510,16143614100,205073033663.0000,0.011926,-0.679704,1,,,,,0
2010-10-22,sh.000001,2976.7540,2997.6240,2954.6190,2975.0430,2983.5330,14707988100,194901562536.0000,0.010827,-0.284562,1,,,,,0
2010-10-25,sh.000001,2979.7060,3051.5390,2959.2980,3051.4190,2975.0430,19211424300,251711409457.0000,0.014141,2.567223,1,,,,,0
2010-10-26,sh.000001,3065.8440,3073.3840,3017.8180,3041.5430,3051.4190,19877890800,260361924707.0000,0.014631,-0.323652,1,,,,,0
2010-10-27,sh.000001,3031.6450,3056.3990,2988.8710,2997.0480,3041.5430,17626828000,230105302322.0000,0.012972,-1.462905,1,,,,,0
2010-10-28,sh.000001,2989.2900,3007.0130,2969.3040,2992.5790,2997.0480,14353793300,185681185119.0000,0.010563,-0.149113,1,,,,,0
2010-10-29,sh.000001,2993.2960,2996.7740,2955.4800,2978.8350,2992.5790,14710975400,194560385949.0000,0.010826,-0.459274,1,,,,,0
2010-11-01,sh.000001,2986.8860,3054.0500,2986.8860,3054.0210,2978.8350,18624318000,251047187661.0000,0.013702,2.524008,1,,,,,0
2010-11-02,sh.000001,3061.6310,3089.5680,3029.3240,3045.4340,3054.0210,22494728300,306509480691.0000,0.016534,-0.281168,1,,,,,0
2010-11-03,sh.000001,3044.0220,3069.0660,3017.0980,3030.9880,3045.4340,18984803200,243967884564.0000,0.013954,-0.474351,1,,,,,0
2010-11-04,sh.000001,3035.3660,3087.4210,3035.3660,3086.9390,3030.9880,17685709600,228103070952.0000,0.012999,1.845963,1,,,,,0
2010-11-05,sh.000001,3129.8700,3142.5890,3105.9210,3129.4970,3086.9390,21195580300,273178387115.0000,0.015568,1.378651,1,,,,,0
2010-11-08,sh.000001,3140.3950,3160.6990,3124.0910,3159.5120,3129.4970,20541796000,259242023178.0000,0.013487,0.959096,1,,,,,0
2010-11-09,sh.000001,3159.0190,3159.0190,3110.3430,3135.0000,3159.5120,19245574600,248089377253.0000,0.012636,-0.775815,1,,,,,0
2010-11-10,sh.000001,3120.4400,3124.2560,3093.8780,3115.3560,3135.0000,18505242300,248974312235.0000,0.012149,-0.626604,1,,,,,0
2010-11-11,sh.000001,3108.5110,3186.7200,3102.7740,3147.7440,3115.3560,21027474300,286984448926.0000,0.013643,1.039622,1,,,,,0
2010-11-12,sh.000001,3121.9220,3150.1460,2975.1630,2985.4350,3147.7440,23308495800,298405913630.0000,0.015122,-5.156354,1,,,,,0
2010-11-15,sh.000001,2984.8720,3016.1310,2939.6800,3014.4130,2985.4350,15315244800,197094095394.0000,0.009932,0.970647,1,,,,,0
2010-11-16,sh.000001,3007.6430,3007.6430,2885.7530,2894.5380,3014.4130,17108937300,221674190365.0000,0.011090,-3.976728,1,,,,,0
2010-11-17,sh.000001,2852.4780,2891.0520,2824.1210,2838.8570,2894.5380,12378026100,158701993085.0000,0.008015,-1.923663,1,,,,,0
2010-11-18,sh.000001,2855.6050,2873.6960,2827.1790,2865.4520,2838.8570,10222618200,127770552363.0000,0.006613,0.936820,1,,,,,0
2010-11-19,sh.000001,2879.6550,2888.7500,2806.6440,2888.5660,2865.4520,12377846000,155775076598.0000,0.008007,0.806645,1,,,,,0
2010-11-22,sh.000001,2861.6060,2904.9700,2852.7740,2884.3710,2888.5660,12711771600,162685478702.0000,0.008223,-0.145222,1,,,,,0
2010-11-23,sh.000001,2872.1720,2872.1720,2791.5840,2828.2820,2884.3710,11631195600,145079505571.0000,0.007523,-1.944587,1,,,,,0
2010-11-24,sh.000001,2794.8640,2861.4850,2794.8640,2859.9360,2828.2820,11615623800,147881632989.0000,0.007456,1.119197,1,,,,,0
2010-11-25,sh.000001,2875.8580,2901.6750,2856.9620,2898.2610,2859.9360,13160845300,167185489070.0000,0.008448,1.340063,1,,,,,0
2010-11-26,sh.000001,2890.2870,2894.4210,2851.9570,2871.6980,2898.2610,11086619100,143563927853.0000,0.007116,-0.916515,1,,,,,0
2010-11-29,sh.000001,2861.1490,2878.8270,2841.7950,2866.3560,2871.6980,10245254200,133970912192.0000,0.006565,-0.186024,1,,,,,0
2010-11-30,sh.000001,2863.4120,2881.1600,2758.9240,2820.1810,2866.3560,13932486300,173085021719.0000,0.008928,-1.610932,1,,,,,0
2010-12-01,sh.000001,2810.5430,2834.1990,2795.8110,2823.4490,2820.1810,8126329600,104257887056.0000,0.005205,0.115881,1,,,,,0
2010-12-02,sh.000001,2860.4640,2870.8060,2841.4730,2843.6070,2823.4490,10419575500,132216371806.0000,0.006674,0.713948,1,,,,,0
2010-12-03,sh.000001,2846.7250,2853.4010,2822.7430,2842.4310,2843.6070,8352101000,105926905632.0000,0.005350,-0.041357,1,,,,,0
2010-12-06,sh.000001,2850.3820,2871.4070,2831.6970,2857.1780,2842.4310,8977305500,110832357332.0000,0.005706,0.518819,1,,,,,0
2010-12-07,sh.000001,2843.7670,2884.5300,2809.1100,2875.8610,2857.1780,8678549700,111266697682.0000,0.005514,0.653901,1,,,,,0
2010-12-08,sh.000001,2868.7330,2880.5580,2843.9400,2848.5460,2875.8610,8670737900,110227180945.0000,0.005509,-0.949809,1,,,,,0
2010-12-09,sh.000001,2837.6150,2854.7000,2808.5060,2810.9490,2848.5460,9462255200,108747831200.0000,0.006011,-1.319864,1,,,,,0
2010-12-10,sh.000001,2798.7360,2850.4220,2792.5220,2841.0400,2810.9490,8049610800,98203063221.0000,0.005113,1.070495,1,,,,,0
2010-12-13,sh.000001,2850.3250,2923.7740,2847.6580,2922.9540,2841.0400,12887846800,159949594346.0000,0.008158,2.883242,1,,,,,0
2010-12-14,sh.000001,2928.3000,2933.4070,2912.4200,2927.0770,2922.9540,12094493600,152967337113.0000,0.007655,0.141049,1,,,,,0
2010-12-15,sh.000001,2927.2640,2939.0500,2905.6490,2911.4140,2927.0770,10946248900,143370183684.0000,0.006923,-0.535102,1,,,,,0
2010-12-16,sh.000001,2908.8650,2921.2750,2891.8580,2898.1380,2911.4140,8760631300,109770051795.0000,0.005540,-0.456003,1,,,,,0
2010-12-17,sh.000001,2896.7700,2898.8120,2881.0040,2893.7400,2898.1380,7367713600,93857086844.0000,0.004650,-0.151751,1,,,,,0
2010-12-20,sh.000001,2901.4700,2911.5610,2804.5560,2852.9160,2893.7400,11375549500,146605402004.0000,0.007171,-1.410769,1,,,,,0
2010-12-21,sh.000001,2857.5890,2908.1660,2846.6330,2904.1150,2852.9160,10682562300,136465367525.0000,0.006733,1.794619,1,,,,,0
2010-12-22,sh.000001,2910.7310,2917.1990,2867.0490,2877.9000,2904.1150,9832555700,126067397507.0000,0.006196,-0.902688,1,,,,,0
2010-12-23,sh.000001,2874.2020,2893.7110,2849.8360,2855.2200,2877.9000,8900248800,109372940622.0000,0.005607,-0.788072,1,,,,,0
2010-12-24,sh.000001,2841.3460,2853.4860,2813.4960,2835.1570,2855.2200,8121684800,95886756272.0000,0.005115,-0.702677,1,,,,,0
2010-12-27,sh.000001,2842.8070,2876.8110,2774.5380,2781.4020,2835.1570,9780727800,123390148348.0000,0.006137,-1.896011,1,,,,,0
2010-12-28,sh.000001,2768.0310,2775.1490,2730.4070,2732.9900,2781.4020,8433263200,96990632639.0000,0.005283,-1.740565,1,,,,,0
2010-12-29,sh.000001,2735.4760,2753.0250,2721.4790,2751.5270,2732.9900,6394127800,76202882886.0000,0.003992,0.678272,1,,,,,0
2010-12-30,sh.000001,2751.9730,2768.1260,2724.5410,2759.5750,2751.5270,7317204600,86056703442.0000,0.004568,0.292487,1,,,,,0
2010-12-31,sh.000001,2759.1620,2808.9260,2758.1310,2808.0770,2759.5750,8335021400,108441746000.0000,0.005204,1.757588,1,,,,,0
2011-01-04,sh.000001,2825.3290,2855.3960,2810.1080,2852.6480,2808.0770,11007279100,145659819257.0000,0.006825,1.587245,1,,,,,1
2011-01-05,sh.000001,2833.1170,2850.4930,2824.2960,2838.5930,2852.6480,10441528200,135264799911.0000,0.006474,-0.492698,1,,,,,1
2011-01-06,sh.000001,2838.4350,2853.8750,2816.9510,2824.1970,2838.5930,8470561600,113251589879.0000,0.005250,-0.507153,1,,,,,1
2011-01-07,sh.000001,2820.6650,2868.0050,2807.8700,2838.8010,2824.1970,11312956800,137163500552.0000,0.007012,0.517103,1,,,,,1
2011-01-10,sh.000001,2832.6220,2847.3580,2786.8610,2791.8090,2838.8010,9078087200,110796771362.0000,0.005627,-1.655345,1,,,,,1
2011-01-11,sh.000001,2783.4760,2810.7620,2770.3380,2804.0470,2791.8090,8055378000,94484834019.0000,0.004993,0.438355,1,,,,,1
2011-01-12,sh.000001,2811.7850,2828.4680,2788.1300,2821.3050,2804.0470,7924611700,88093030257.0000,0.004908,0.615461,1,,,,,1
2011-01-13,sh.000001,2830.5340,2837.5260,2810.8740,2827.7130,2821.3050,7488626500,87930916308.0000,0.004635,0.227128,1,,,,,1
2011-01-14,sh.000001,2817.0480,2817.0480,2780.4380,2791.3440,2827.7130,7675388000,90644705327.0000,0.004750,-1.286160,1,,,,,1
2011-01-17,sh.000001,2772.4500,2780.9420,2698.7810,2706.6600,2791.3440,9251911300,104849169136.0000,0.005726,-3.033810,1,,,,,1
2011-01-18,sh.000001,2696.1470,2715.4060,2683.3670,2708.9790,2706.6600,6037727600,67738468876.0000,0.003736,0.085681,1,,,,,1
2011-01-19,sh.000001,2707.8160,2759.6020,2700.8110,2758.0970,2708.9790,7849316900,89943624643.0000,0.004856,1.813152,1,,,,,1
2011-01-20,sh.000001,2752.7990,2752.7990,2676.1290,2677.6520,2758.0970,8604719100,95850318766.0000,0.005324,-2.916679,1,,,,,1
2011-01-21,sh.000001,2668.6770,2746.1780,2667.2860,2715.2940,2677.6520,9563903800,102843430980.0000,0.005915,1.405778,1,,,,,1
2011-01-24,sh.000001,2716.5240,2736.1090,2690.6520,2695.7200,2715.2940,8792080700,96191099725.0000,0.005436,-0.720879,1,,,,,1
2011-01-25,sh.000001,2691.6930,2701.0440,2661.4480,2677.4320,2695.7200,6948141200,75578247319.0000,0.004296,-0.678412,1,,,,,1
2011-01-26,sh.000001,2677.1720,2710.7380,2676.7690,2708.8140,2677.4320,6075089900,67295416034.0000,0.003756,1.172096,1,,,,,1
2011-01-27,sh.000001,2690.8250,2753.0010,2677.2100,2749.1500,2708.8140,10556916300,115247052001.0000,0.006527,1.489063,1,,,,,1
2011-01-28,sh.000001,2741.3140,2759.4400,2733.2910,2752.7500,2749.1500,8542799200,98480283957.0000,0.005281,0.130953,1,,,,,1
2011-01-31,sh.000001,2751.5270,2790.9210,2748.5380,2790.6940,2752.7500,9150281400,106841488912.0000,0.005656,1.378407,1,,,,,1
2011-02-01,sh.000001,2795.0710,2805.0490,2785.2960,2798.9600,2790.6940,7335009200,90093971270.0000,0.004512,0.296194,1,,,,,1
2011-02-09,sh.000001,2778.7010,2804.2080,2764.8670,2774.0650,2798.9600,8725778800,104839248017.0000,0.005368,-0.889438,1,,,,,1
2011-02-10,sh.000001,2769.6460,2819.0630,2760.1750,2818.1630,2774.0650,9791976300,117148637064.0000,0.006022,1.589658,1,,,,,1
2011-02-11,sh.000001,2815.1190,2835.4110,2807.6050,2827.3280,2818.1630,10775817100,127724538685.0000,0.006625,0.325205,1,,,,,1
2011-02-14,sh.000001,2828.5710,2906.2610,2828.5710,2899.1340,2827.3280,15424297000,179797617886.0000,0.009482,2.539718,1,,,,,1
2011-02-15,sh.000001,2900.4270,2934.4670,2892.6370,2899.2370,2899.1340,15244989800,187333867984.0000,0.009370,0.003554,1,,,,,1
2011-02-16,sh.000001,2893.6820,2924.1880,2882.5490,2923.8960,2899.2370,12780569700,160067647859.0000,0.007855,0.850532,1,,,,,1
2011-02-17,sh.000001,2929.2550,2939.2840,2905.0320,2926.9640,2923.8960,13041549800,169047618017.0000,0.008015,0.104932,1,,,,,1
2011-02-18,sh.000001,2924.2300,2924.2300,2890.2620,2899.7920,2926.9640,11377546300,142026766640.0000,0.006993,-0.928338,1,,,,,1
2011-02-21,sh.000001,2886.5400,2932.8200,2884.1910,2932.2460,2899.7920,11885588300,146223076330.0000,0.007302,1.119187,1,,,,,1
2011-02-22,sh.000001,2941.3180,2944.4130,2851.6200,2855.5160,2932.2460,15300462200,191781551911.0000,0.009399,-2.616765,1,,,,,1
2011-02-23,sh.000001,2844.9900,2868.4840,2839.1950,2862.6340,2855.5160,11108305900,137631214946.0000,0.006824,0.249269,1,,,,,1
2011-02-24,sh.000001,2861.3930,2881.5370,2854.5640,2878.6030,2862.6340,10977258800,137321708120.0000,0.006743,0.557843,1,,,,,1
2011-02-25,sh.000001,2876.7770,2890.3240,2848.6500,2878.5650,2878.6030,10009403900,124246938029.0000,0.006149,-0.001323,1,,,,,1
2011-02-28,sh.000001,2880.1700,2906.1690,2861.8170,2905.0530,2878.5650,11870576300,148337062867.0000,0.007284,0.920182,1,,,,,1
2011-03-01,sh.000001,2906.2850,2931.5800,2901.5520,2918.9200,2905.0530,13655504800,172228926431.0000,0.008380,0.477339,1,,,,,1
2011-03-02,sh.000001,2905.5140,2924.9630,2883.5660,2913.8080,2918.9200,13344225800,165439298142.0000,0.008188,-0.175127,1,,,,,1
2011-03-03,sh.000001,2918.7310,2937.5570,2900.7610,2902.9780,2913.8080,15048888400,177696887629.0000,0.009234,-0.371681,1,,,,,1
2011-03-04,sh.000001,2902.1900,2944.4590,2898.0840,2942.3060,2902.9780,11827724100,144491216965.0000,0.007257,1.354743,1,,,,,1
2011-03-07,sh.000001,2952.7220,3000.4290,2952.7220,2996.2110,2942.3060,16010588400,207910763348.0000,0.009817,1.832067,1,,,,,1
2011-03-08,sh.000001,2996.7270,3001.6240,2976.6000,2999.9420,2996.2110,12668115400,168656782311.0000,0.007767,0.124522,1,,,,,1
2011-03-09,sh.000001,3002.5460,3012.0440,2989.3420,3002.1540,2999.9420,12479073500,165317764173.0000,0.007651,0.073740,1,,,,,1
2011-03-10,sh.000001,2995.7680,2995.7680,2954.3670,2957.1430,3002.1540,12379988900,166466133704.0000,0.007555,-1.499290,1,,,,,1
2011-03-11,sh.000001,2942.4190,2966.9800,2927.6830,2933.7960,2957.1430,11599448000,152652657607.0000,0.007079,-0.789518,1,,,,,1
2011-03-14,sh.000001,2923.9820,2939.6520,2914.4580,2937.6270,2933.7960,11691061800,152525993354.0000,0.007129,0.130583,1,,,,,1
2011-03-15,sh.000001,2927.9840,2927.9840,2850.9450,2896.2560,2937.6270,15495195100,187646016836.0000,0.009447,-1.408309,1,,,,,1
2011-03-16,sh.000001,2894.2520,2934.0180,2894.2520,2930.8040,2896.2560,13077723700,165811913772.0000,0.007973,1.192845,1,,,,,1
2011-03-17,sh.000001,2906.9550,2935.6250,2885.6510,2897.2980,2930.8040,13779782700,170585811613.0000,0.008401,-1.143231,1,,,,,1
2011-03-18,sh.000001,2920.8060,2930.6060,2900.8720,2906.8860,2897.2980,10063733500,127487190101.0000,0.006135,0.330925,1,,,,,1
2011-03-21,sh.000001,2913.9130,2927.0730,2895.1540,2909.1370,2906.8860,9676027500,122405131565.0000,0.005899,0.077436,1,,,,,1
2011-03-22,sh.000001,2917.6870,2923.3920,2884.7510,2919.1420,2909.1370,9511745700,120190606775.0000,0.005798,0.343921,1,,,,,1
2011-03-23,sh.000001,2919.0160,2950.4220,2911.6260,2948.4770,2919.1420,11260347500,138318531073.0000,0.006862,1.004917,1,,,,,1
2011-03-24,sh.000001,2949.8500,2958.6630,2942.1340,2946.7060,2948.4770,10895597900,137266005803.0000,0.006639,-0.060065,1,,,,,1
2011-03-25,sh.000001,2948.5430,2985.0830,2946.6970,2977.8140,2946.7060,13639636700,171136870352.0000,0.008308,1.055684,1,,,,,1
2011-03-28,sh.000001,2985.3560,3005.7830,2979.1960,2984.0050,2977.8140,15601687800,196335110545.0000,0.009498,0.207901,1,,,,,1
2011-03-29,sh.000001,2979.8650,2994.1740,2953.5400,2958.0770,2984.0050,16854324600,199600754521.0000,0.010259,-0.868899,1,,,,,1
2011-03-30,sh.000001,2955.4530,2968.1820,2935.7470,2955.7710,2958.0770,12649354800,152547180179.0000,0.007697,-0.077953,1,,,,,1
2011-03-31,sh.000001,2954.6530,2961.6300,2914.3840,2928.1110,2955.7710,10893561100,134408182897.0000,0.006628,-0.935793,1,,,,,1
2011-04-01,sh.000001,2932.4810,2967.8470,2924.3940,2967.4100,2928.1110,9984409400,125719196024.0000,0.006073,1.342122,1,,,,,1
2011-04-06,sh.000001,2964.2120,3005.2380,2963.8990,3001.3600,2967.4100,14165061300,176487792736.0000,0.008615,1.144102,1,,,,,1
2011-04-07,sh.000001,3003.2040,3012.2880,2990.3110,3007.9090,3001.3600,12473459100,152941715634.0000,0.007574,0.218195,1,,,,,1
2011-04-08,sh.000001,3005.3680,3031.0970,2998.3400,3030.0210,3007.9090,11433779400,147122038468.0000,0.006941,0.735131,1,,,,,1
2011-04-11,sh.000001,3037.9100,3059.5680,3019.8860,3022.7460,3030.0210,14718957600,182751284053.0000,0.008932,-0.240094,1,,,,,1
2011-04-12,sh.000001,3012.7950,3039.1240,3003.4450,3021.3690,3022.7460,14599054700,165602471860.0000,0.008859,-0.045561,1,,,,,1
2011-04-13,sh.000001,3006.8300,3050.4010,2994.4650,3050.3980,3021.3690,12820265500,147378535687.0000,0.007779,0.960791,1,,,,,1
2011-04-14,sh.000001,3049.6670,3058.2390,3036.7260,3042.6350,3050.3980,12948710700,148647665913.0000,0.007856,-0.254489,1,,,,,1
2011-04-15,sh.000001,3036.3450,3062.5300,3020.1560,3050.5260,3042.6350,12853098900,148683828450.0000,0.007797,0.259343,1,,,,,1
2011-04-18,sh.000001,3040.5310,3067.4560,3037.1890,3057.3290,3050.5260,13748873900,160812208619.0000,0.008340,0.223018,1,,,,,1
2011-04-19,sh.000001,3038.8070,3038.8070,2996.2220,2999.0410,3057.3290,14189639400,166127877519.0000,0.008562,-1.906504,1,,,,,1
2011-04-20,sh.000001,3005.9750,3019.1230,2992.6720,3007.0370,2999.0410,11974165700,143797579092.0000,0.007225,0.266622,1,,,,,1
2011-04-21,sh.000001,3021.7700,3035.4710,3012.5440,3026.6680,3007.0370,12151066400,147387019393.0000,0.007330,0.652831,1,,,,,1
2011-04-22,sh.000001,3025.6990,3032.9650,3004.4650,3010.5170,3026.6680,11852561300,137406934390.0000,0.007136,-0.533619,1,,,,,1
2011-04-25,sh.000001,3003.0310,3003.6100,2964.6430,2964.9510,3010.5170,11731662200,140504366097.0000,0.007044,-1.513566,1,,,,,1
2011-04-26,sh.000001,2956.9490,2970.2780,2931.5020,2938.9810,2964.9510,9515481900,112451141164.0000,0.005706,-0.875899,1,,,,,1
2011-04-27,sh.000001,2946.3270,2961.1330,2907.6620,2925.4080,2938.9810,10549247500,114841130958.0000,0.006324,-0.461827,1,,,,,1
2011-04-28,sh.000001,2937.9470,2953.1930,2884.8390,2887.0440,2925.4080,10523087500,115790131500.0000,0.006306,-1.311407,1,,,,,1
2011-04-29,sh.000001,2886.6290,2913.5560,2871.0100,2911.5110,2887.0440,8753425500,93221530229.0000,0.005246,0.847477,1,,,,,1
2011-05-03,sh.000001,2911.5100,2933.4600,2890.2250,2932.1880,2911.5110,9640272200,102708976572.0000,0.005776,0.710181,1,,,,,1
2011-05-04,sh.000001,2916.8450,2916.9700,2860.0750,2866.0170,2932.1880,11148113100,125355694490.0000,0.006679,-2.256707,1,,,,,1
2011-05-05,sh.000001,2854.7680,2880.1250,2849.9100,2872.4040,2866.0170,9108442700,98812236389.0000,0.005457,0.222852,1,,,,,1
2011-05-06,sh.000001,2842.7650,2881.7060,2834.4560,2863.8860,2872.4040,9106390900,105181008404.0000,0.005438,-0.296548,1,,,,,1
2011-05-09,sh.000001,2868.2350,2885.1780,2861.4200,2872.4600,2863.8860,8157615500,94006376498.0000,0.004870,0.299382,1,,,,,1
2011-05-10,sh.000001,2876.9800,2891.0340,2865.1040,2890.6340,2872.4600,8129717600,96056705123.0000,0.004851,0.632701,1,,,,,1
2011-05-11,sh.000001,2890.3530,2897.1410,2868.3490,2883.4200,2890.6340,9247712200,107106378142.0000,0.005515,-0.249568,1,,,,,1
2011-05-12,sh.000001,2864.9760,2876.4480,2843.0970,2844.0830,2883.4200,10024096100,114204493321.0000,0.005975,-1.364245,1,,,,,1
2011-05-13,sh.000001,2846.3110,2871.9920,2832.2540,2871.0310,2844.0830,9323881500,103905983166.0000,0.005558,0.947511,1,,,,,1
2011-05-16,sh.000001,2864.3770,2877.0910,2846.3070,2849.0670,2871.0310,8464825100,95786245699.0000,0.005036,-0.765025,1,,,,,1
2011-05-17,sh.000001,2846.4470,2869.2300,2821.2030,2852.7730,2849.0670,9481984700,109798830131.0000,0.005635,0.130080,1,,,,,1
2011-05-18,sh.000001,2846.7250,2877.4270,2843.6760,2872.7710,2852.7730,7682697000,90328330045.0000,0.004564,0.701004,1,,,,,1
2011-05-19,sh.000001,2879.3870,2884.1410,2856.8290,2859.5740,2872.7710,7699453800,91205057076.0000,0.004573,-0.459383,1,,,,,1
2011-05-20,sh.000001,2858.3110,2866.7630,2850.4450,2858.4590,2859.5740,7074378600,84003220756.0000,0.004193,-0.038991,1,,,,,1
2011-05-23,sh.000001,2853.2860,2853.2860,2771.1170,2774.5690,2858.4590,9862204500,111438407055.0000,0.005842,-2.934794,1,,,,,1
2011-05-24,sh.000001,2766.0590,2771.7480,2744.7770,2767.0560,2774.5690,7485289800,88842176414.0000,0.004434,-0.270787,1,,,,,1
2011-05-25,sh.000001,2764.5600,2771.1770,2737.3300,2741.7410,2767.0560,7440653400,86236385809.0000,0.004406,-0.914869,1,,,,,1
2011-05-26,sh.000001,2755.3940,2764.8900,2734.5360,2736.5270,2741.7410,7874131500,92594926319.0000,0.004660,-0.190166,1,,,,,1
2011-05-27,sh.000001,2739.3870,2746.8420,2708.5480,2709.9470,2736.5270,8252105200,91901555969.0000,0.004884,-0.971307,1,,,,,1
2011-05-30,sh.000001,2704.4850,2728.0620,2689.2060,2706.3610,2709.9470,6517438800,71116809685.0000,0.003857,-0.132325,1,,,,,1
2011-05-31,sh.000001,2707.5590,2744.9340,2702.0950,2743.4720,2706.3610,6790038300,77797110767.0000,0.004017,1.371245,1,,,,,1
2011-06-01,sh.000001,2737.0570,2744.5590,2726.4950,2743.5720,2743.4720,6855550100,77624943889.0000,0.004056,0.003649,1,,,,,1
2011-06-02,sh.000001,2715.3160,2727.9950,2676.5380,2705.1810,2743.5720,8602115800,94278924971.0000,0.005088,-1.399311,1,,,,,1
2011-06-03,sh.000001,2701.7730,2732.4270,2701.2500,2728.0200,2705.1810,6798394500,78273698792.0000,0.004011,0.844273,1,,,,,1
2011-06-07,sh.000001,2720.9700,2745.7700,2717.3130,2744.3000,2728.0200,6502129300,79144376103.0000,0.003833,0.596771,1,,,,,1
2011-06-08,sh.000001,2742.0430,2754.1220,2715.2500,2750.2880,2744.3000,7429466100,87503873943.0000,0.004379,0.218199,1,,,,,1
2011-06-09,sh.000001,2743.5390,2747.3320,2702.6950,2703.3450,2750.2880,8346926800,95128112398.0000,0.004917,-1.706844,1,,,,,1
2011-06-10,sh.000001,2696.1300,2707.7420,2672.3200,2705.1430,2703.3450,7340029400,83170621045.0000,0.004324,0.066514,1,,,,,1
2011-06-13,sh.000001,2687.6530,2703.4230,2669.3950,2700.3790,2705.1430,6306945900,73168505455.0000,0.003711,-0.176115,1,,,,,1
2011-06-14,sh.000001,2696.2230,2735.5530,2691.6710,2730.0400,2700.3790,8309751400,95202692908.0000,0.004888,1.098406,1,,,,,1
2011-06-15,sh.000001,2717.6770,2730.4760,2705.0720,2705.4310,2730.0400,7485694500,85433282733.0000,0.004404,-0.901420,1,,,,,1
2011-06-16,sh.000001,2685.6320,2691.9440,2663.1200,2664.2830,2705.4310,7092787000,76584465459.0000,0.004168,-1.520939,1,,,,,1
2011-06-17,sh.000001,2661.4140,2675.0270,2641.3920,2642.8180,2664.2830,6444263300,74389549410.0000,0.003783,-0.805652,1,,,,,1
